id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
980034348801186320,https://www.airbnb.com/rooms/980034348801186320,20240106043908,2024-01-06,city scrape,Rental unit in Albany · ★5.0 · 2 bedrooms · 3 beds · 1 bath,,We’re located in the heart of everything only steps from your door you will find local stores and mom and pop shops.,https://a0.muscache.com/pictures/hosting/Hosting-980034348801186320/original/e57a6ddb-d63c-4738-ab76-9251e6992ce6.jpeg,241123402,https://www.airbnb.com/users/show/241123402,JShing,2019-02-04,"Schenectady, NY","",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/cd4b2176-e5cd-4ad7-bb60-442ad01db87c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/cd4b2176-e5cd-4ad7-bb60-442ad01db87c.jpg?aki_policy=profile_x_medium,Park South,12,18,"['email', 'phone']",t,t,"Albany, New York, United States",SIXTH WARD,,42.65312775001394,-73.76950465142727,Entire rental unit,Entire home/apt,2,,1 bath,,3,[],$125.00,1,365,1,1,1125,1125,1.0,1125.0,,t,0,0,0,0,2024-01-06,3,3,0,2023-10-13,2023-11-12,5.0,5.0,5.0,4.75,5.0,5.0,5.0,,f,1,1,0,0,1.05
53860077,https://www.airbnb.com/rooms/53860077,20240106043908,2024-01-06,city scrape,Cottage in Albany · ★5.0 · 4 bedrooms · 4 beds · 1 bath,,,https://a0.muscache.com/pictures/51c5505f-2388-4f3b-9183-93814b3f2250.jpg,4259750,https://www.airbnb.com/users/show/4259750,Peter,2012-11-27,"Albany, NY","I was born in Poland but grew up in NY and now i'm back in NY after grad school in Europe.  I love sailing, flying gliders, hiking, hammocks, cycling, photography, travel, minimalism, tennis,  podcasts, and my KJV.  I started traveling airbnb during my time in Europe and now I’m a host in NY! 
Listings:
airbnb.com/h/38eden
airbnb.com/h/53eden
airbnb.com/h/55eden
airbnb.com/h/18home
airbnb.com/h/24miller
airbnb.com/h/24eden
airbnb.com/h/433western",within an hour,100%,89%,t,https://a0.muscache.com/im/pictures/user/cca29440-809e-4dcd-a844-221898102fa5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/cca29440-809e-4dcd-a844-221898102fa5.jpg?aki_policy=profile_x_medium,Pine Hills,9,14,"['email', 'phone']",t,t,,FIFTEENTH WARD,,42.674675,-73.822861,Entire cottage,Entire home/apt,8,,1 bath,,4,[],$224.00,1,1125,1,2,1125,1125,1.3,1125.0,,t,9,39,69,344,2024-01-06,16,8,0,2022-03-19,2023-11-18,5.0,4.94,5.0,5.0,5.0,4.94,4.94,,f,9,9,0,0,0.73
961998123616790842,https://www.airbnb.com/rooms/961998123616790842,20240106043908,2024-01-06,city scrape,Rental unit in Albany · ★4.67 · 1 bedroom · 1 bed · 1 bath,,,https://a0.muscache.com/pictures/miso/Hosting-961998123616790842/original/ab75de69-449a-48c3-9b11-df0064716911.jpeg,491607190,https://www.airbnb.com/users/show/491607190,Abba,2022-12-15,"Albany, NY","",within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/6856d48e-41be-4b9b-a0e2-e1e194b69ed4.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6856d48e-41be-4b9b-a0e2-e1e194b69ed4.jpg?aki_policy=profile_x_medium,Capitol Hill,6,6,['phone'],t,t,,SIXTH WARD,,42.655862861204575,-73.76206230663061,Entire rental unit,Entire home/apt,2,,1 bath,,1,[],$105.00,1,365,1,1,365,365,1.0,365.0,,t,0,0,0,0,2024-01-06,2,2,0,2023-10-29,2023-11-14,4.67,5.0,4.33,4.67,5.0,5.0,4.33,,f,6,5,1,0,0.86
739722503092755616,https://www.airbnb.com/rooms/739722503092755616,20240106043908,2024-01-06,city scrape,Home in Albany · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,,"We call the main house the Inn on South lake located on mansions row , walking distance to Washington park , and Albany medical center",https://a0.muscache.com/pictures/miso/Hosting-739722503092755616/original/7b2ee054-0e5b-422c-8475-803bd3c9876d.jpeg,98744672,https://www.airbnb.com/users/show/98744672,Bela,2016-10-08,"Albany, NY","My name is Bela Schuch, I am manager of The Inn at South Lake  here in Albany , we hope you enjoy your stay with us at the Inn Thank you !",within an hour,100%,96%,t,https://a0.muscache.com/im/pictures/user/eccd4f9b-870c-4c2b-ae97-3fb7f5feb710.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/eccd4f9b-870c-4c2b-ae97-3fb7f5feb710.jpg?aki_policy=profile_x_medium,Pine Hills,8,12,"['email', 'phone', 'work_email']",t,t,"Albany, New York, United States",NINTH WARD,,42.6543178,-73.7818222,Private room in home,Private room,1,,1 shared bath,,1,[],$45.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,24,51,81,355,2024-01-06,19,17,2,2022-10-28,2023-12-16,4.95,5.0,5.0,5.0,5.0,4.89,5.0,,f,8,2,6,0,1.31
17514620,https://www.airbnb.com/rooms/17514620,20240106043908,2024-01-06,city scrape,Home in Albany · ★4.73 · 1 bedroom · 1 bed · 1 shared bath,,,https://a0.muscache.com/pictures/689d28bd-fc6e-4512-ad8d-520b3030c238.jpg,36438637,https://www.airbnb.com/users/show/36438637,Chad,2015-06-22,"Albany, NY","",within an hour,100%,93%,t,https://a0.muscache.com/im/pictures/user/b3382f39-e130-4af4-b2b6-b755d0a79db8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b3382f39-e130-4af4-b2b6-b755d0a79db8.jpg?aki_policy=profile_x_medium,,15,15,"['email', 'phone']",t,t,,TENTH WARD,,42.6584,-73.78309,Private room in home,Private room,1,,1 shared bath,,1,[],$45.00,10,1125,10,10,1125,1125,10.0,1125.0,,t,4,34,64,339,2024-01-06,52,7,1,2017-03-15,2023-12-22,4.73,4.69,4.54,4.92,4.94,4.77,4.65,,t,4,0,4,0,0.63
45804322,https://www.airbnb.com/rooms/45804322,20240106043908,2024-01-06,city scrape,Home in Albany · ★4.97 · 1 bedroom · 1 bed · 2 baths,,,https://a0.muscache.com/pictures/e5292aa5-03ef-4a21-a785-1a2bbd94c80c.jpg,124848440,https://www.airbnb.com/users/show/124848440,Emilie,2017-04-08,"Albany, NY","Hi, my name is Emilie. I'm from Rochester, NY and have now made Albany, NY my home. My partner (Chris) and I own the home and have really enjoyed our time here! We love exploring and trying new restaurants.",within an hour,100%,98%,t,https://a0.muscache.com/im/pictures/user/56cbcf89-f73e-425a-9f07-f59d9c8f1973.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/56cbcf89-f73e-425a-9f07-f59d9c8f1973.jpg?aki_policy=profile_x_medium,Pine Hills,1,1,"['email', 'phone']",t,t,,TENTH WARD,,42.66137,-73.7904,Private room in home,Private room,2,,2 baths,,1,[],$73.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,28,58,87,87,2024-01-06,137,61,0,2020-10-18,2023-11-30,4.97,4.97,4.97,4.93,4.95,4.92,4.93,,f,1,0,1,0,3.49
22398196,https://www.airbnb.com/rooms/22398196,20240106043908,2024-01-06,city scrape,Home in Albany · ★4.91 · 1 bedroom · 1 bed · 1 private bath,,,https://a0.muscache.com/pictures/8ceece7e-2b13-485b-b1be-bad93999b13b.jpg,98744672,https://www.airbnb.com/users/show/98744672,Bela,2016-10-08,"Albany, NY","My name is Bela Schuch, I am manager of The Inn at South Lake  here in Albany , we hope you enjoy your stay with us at the Inn Thank you !",within an hour,100%,96%,t,https://a0.muscache.com/im/pictures/user/eccd4f9b-870c-4c2b-ae97-3fb7f5feb710.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/eccd4f9b-870c-4c2b-ae97-3fb7f5feb710.jpg?aki_policy=profile_x_medium,Pine Hills,8,12,"['email', 'phone', 'work_email']",t,t,,NINTH WARD,,42.65501,-73.78122,Private room in home,Private room,2,,1 private bath,,1,[],$55.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,1,1,1,247,2024-01-06,104,20,2,2018-01-13,2023-12-23,4.91,4.9,4.92,4.97,4.96,4.94,4.86,,f,8,2,6,0,1.43
20671966,https://www.airbnb.com/rooms/20671966,20240106043908,2024-01-06,city scrape,Home in Albany · ★4.90 · 1 bedroom · 1 bed · 1 bath,,,https://a0.muscache.com/pictures/bd772983-3c83-469b-a702-5f97ac29bb7a.jpg,98744672,https://www.airbnb.com/users/show/98744672,Bela,2016-10-08,"Albany, NY","My name is Bela Schuch, I am manager of The Inn at South Lake  here in Albany , we hope you enjoy your stay with us at the Inn Thank you !",within an hour,100%,96%,t,https://a0.muscache.com/im/pictures/user/eccd4f9b-870c-4c2b-ae97-3fb7f5feb710.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/eccd4f9b-870c-4c2b-ae97-3fb7f5feb710.jpg?aki_policy=profile_x_medium,Pine Hills,8,12,"['email', 'phone', 'work_email']",t,t,,NINTH WARD,,42.65532,-73.78244,Entire home,Entire home/apt,2,,1 bath,,1,[],$85.00,2,2,2,2,1125,1125,2.0,1125.0,,t,0,0,0,162,2024-01-06,39,1,0,2017-09-11,2023-06-01,4.9,4.9,4.92,4.92,4.97,4.92,4.85,,f,8,2,6,0,0.51
700172695352977293,https://www.airbnb.com/rooms/700172695352977293,20240106043908,2024-01-06,city scrape,Home in Albany · ★4.36 · 1 bedroom · 1 bed · 1.5 shared baths,,"This apartment is in the city.<br />It is extremely Central. The property is close to the street. Noise level is Medium. However noise level is subjective right?  There are many people on foot, as well as traffic through the street. But the location is priceless if you are planning on walking/ taking transit.",https://a0.muscache.com/pictures/3443f6a8-24f2-422f-a881-c0b5991eb588.jpg,442491470,https://www.airbnb.com/users/show/442491470,Brigid,2022-01-28,"Albany, NY","",within a few hours,100%,94%,f,https://a0.muscache.com/im/pictures/user/User-442491470/original/1fb0b9c5-5f31-4b70-b106-6a0f6d53241a.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-442491470/original/1fb0b9c5-5f31-4b70-b106-6a0f6d53241a.jpeg?aki_policy=profile_x_medium,Pine Hills,9,16,"['email', 'phone']",t,t,"Albany, New York, United States",ELEVENTH WARD,,42.66247,-73.77469,Private room in home,Private room,1,,1.5 shared baths,,1,[],$34.00,3,365,3,3,365,365,3.0,365.0,,t,9,39,69,343,2024-01-06,14,7,1,2022-08-28,2023-12-08,4.36,4.5,4.36,4.86,4.71,4.07,4.57,,f,4,0,4,0,0.85
887167811237271928,https://www.airbnb.com/rooms/887167811237271928,20240106043908,2024-01-06,city scrape,Rental unit in Albany · ★4.85 · 1 bedroom · 2 beds · 1 shared bath,,,https://a0.muscache.com/pictures/5b7af4a0-1466-446b-8e19-0c8b865e7d1e.jpg,459472925,https://www.airbnb.com/users/show/459472925,Gabriel,2022-05-16,,"",within a day,100%,80%,t,https://a0.muscache.com/im/pictures/user/d09d4604-e944-4491-b2b5-5394809e9764.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d09d4604-e944-4491-b2b5-5394809e9764.jpg?aki_policy=profile_x_medium,West Hill,2,2,['phone'],t,t,,THIRD WARD,,42.66246,-73.76576,Private room in rental unit,Private room,1,,1 shared bath,,2,[],$45.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,29,59,89,363,2024-01-06,13,13,0,2023-06-06,2023-09-16,4.85,4.77,4.92,4.92,5.0,4.15,4.85,,f,2,0,2,0,1.81
1027525160219619647,https://www.airbnb.com/rooms/1027525160219619647,20240106043908,2024-01-06,city scrape,Rental unit in Albany · ★New · 1 bedroom · 1 bed · 1 bath,,,https://a0.muscache.com/pictures/hosting/Hosting-1027525160219619647/original/15b41272-3f51-4d5c-bc33-8af6f2d4acb7.jpeg,539608284,https://www.airbnb.com/users/show/539608284,Joyhefsiba,2023-09-29,,"",within a few hours,78%,40%,f,https://a0.muscache.com/im/pictures/user/User-539608284/original/ab44896d-6449-4805-b3dc-2452b989e609.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-539608284/original/ab44896d-6449-4805-b3dc-2452b989e609.jpeg?aki_policy=profile_x_medium,Sheridan Hollow,2,2,"['email', 'phone']",t,t,,THIRD WARD,,42.6605704874867,-73.76370206661538,Private room in rental unit,Private room,1,,1 bath,,1,[],$53.00,1,365,1,1,365,365,1.0,365.0,,t,30,60,90,269,2024-01-06,0,0,0,,,,,,,,,,,f,2,1,1,0,
761141715827746314,https://www.airbnb.com/rooms/761141715827746314,20240106043908,2024-01-06,city scrape,Rental unit in Albany · ★4.95 · 1 bedroom · 1 bed · 1 bath,,,https://a0.muscache.com/pictures/miso/Hosting-761141715827746314/original/9599fa5b-0f63-44b2-8f0f-09745429c7ac.jpeg,37769478,https://www.airbnb.com/users/show/37769478,Erion,2015-07-07,"Albany, NY",Hello just a traveler who loves to enjoy others living space and learn about their culture as I share my space and culture with others. ,within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/19024941-bf47-4590-ad50-81973610b5b5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/19024941-bf47-4590-ad50-81973610b5b5.jpg?aki_policy=profile_x_medium,Pine Hills,10,10,"['email', 'phone']",t,t,,SIXTH WARD,,42.65405,-73.76953,Entire rental unit,Entire home/apt,2,,1 bath,,1,[],$117.00,1,365,1,1,1,365,1.0,303.9,,t,0,0,5,276,2024-01-06,20,17,0,2022-12-17,2023-10-22,4.95,5.0,4.85,5.0,5.0,4.9,5.0,,f,8,8,0,0,1.55
48172884,https://www.airbnb.com/rooms/48172884,20240106043908,2024-01-06,city scrape,Home in Albany · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,,,https://a0.muscache.com/pictures/ff01b559-730a-4974-8502-8f5391aa1fe0.jpg,98744672,https://www.airbnb.com/users/show/98744672,Bela,2016-10-08,"Albany, NY","My name is Bela Schuch, I am manager of The Inn at South Lake  here in Albany , we hope you enjoy your stay with us at the Inn Thank you !",within an hour,100%,96%,t,https://a0.muscache.com/im/pictures/user/eccd4f9b-870c-4c2b-ae97-3fb7f5feb710.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/eccd4f9b-870c-4c2b-ae97-3fb7f5feb710.jpg?aki_policy=profile_x_medium,Pine Hills,8,12,"['email', 'phone', 'work_email']",t,t,,NINTH WARD,,42.65399,-73.78126,Private room in home,Private room,1,,1 shared bath,,1,[],$45.00,2,180,2,2,1125,1125,2.0,1125.0,,t,9,39,69,344,2024-01-06,45,18,3,2021-03-05,2024-01-01,4.91,4.98,4.98,4.89,4.96,4.84,4.91,,f,8,2,6,0,1.30
3820211,https://www.airbnb.com/rooms/3820211,20240106043908,2024-01-06,city scrape,Rental unit in Albany · ★4.74 · 1 bedroom · 1 bed · 1 bath,,"Great restaurants, architecture, walking, people watching and arts.",https://a0.muscache.com/pictures/678ed39b-74fd-40a2-ba4e-c195d432cd59.jpg,19648678,https://www.airbnb.com/users/show/19648678,Terra,2014-08-07,,"I'm from Kansas City, MO. I've driven the entire US, logging over a  million miles on a 10 year working road trip. I settled in Albany, NY, a hardworking, no-nonsense sort of town, drenched in history, education and politics. I love this town not just for the town itself as much as the location. It's truly a sportsman's(sportswoman's) paradise, while being so close to very civilized civilization. There's easy access to NYC, Saratoga, Lake George, Vermont, Montreal & my favorite The Berkshires in Massachusetts.  ",within a day,80%,62%,f,https://a0.muscache.com/im/users/19648678/profile_pic/1407449767/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/19648678/profile_pic/1407449767/original.jpg?aki_policy=profile_x_medium,Center Square & Hudson/Park,12,20,"['email', 'phone']",t,t,"Albany, New York, United States",SIXTH WARD,,42.65222,-73.76724,Entire rental unit,Entire home/apt,2,,1 bath,,1,[],$125.00,2,365,2,2,365,365,2.0,365.0,,t,30,60,86,361,2024-01-06,291,8,0,2014-08-15,2023-11-19,4.74,4.89,4.87,4.86,4.8,4.82,4.78,,f,10,6,4,0,2.54
21052414,https://www.airbnb.com/rooms/21052414,20240106043908,2024-01-06,city scrape,Home in Albany · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,,,https://a0.muscache.com/pictures/b19e27d4-4a6e-43a7-add8-4a493d854c69.jpg,135717458,https://www.airbnb.com/users/show/135717458,Chad,2017-06-18,"Gloversville, NY","",within an hour,100%,94%,,https://a0.muscache.com/im/pictures/user/d6bee956-7782-4538-a6a1-ec4d4931841e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d6bee956-7782-4538-a6a1-ec4d4931841e.jpg?aki_policy=profile_x_medium,,15,15,"['email', 'phone']",t,t,,THIRTEENTH WARD,,42.66565,-73.77975,Private room in home,Private room,2,,1 shared bath,,1,[],$40.00,10,1125,10,10,1125,1125,10.0,1125.0,,t,0,29,59,334,2024-01-06,40,5,1,2018-06-30,2023-12-08,4.75,4.83,4.7,4.98,4.95,4.7,4.63,,t,3,0,3,0,0.59
19527043,https://www.airbnb.com/rooms/19527043,20240106043908,2024-01-06,city scrape,Rental unit in Albany · ★4.96 · 1 bedroom · 1 bed · 1 shared bath,,"A 2 minute walk to Albany Med, Albany Pharmacy, Albany Law and Sage College. Walking distance to many restaurants and bars.",https://a0.muscache.com/pictures/2861bf31-7118-4e73-8b01-7322844191c3.jpg,15223767,https://www.airbnb.com/users/show/15223767,Ed,2014-05-07,"Albany, NY","",within an hour,100%,96%,t,https://a0.muscache.com/im/pictures/user/87babb57-4dfb-4efd-a995-c781347c9d04.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/87babb57-4dfb-4efd-a995-c781347c9d04.jpg?aki_policy=profile_x_medium,,3,3,"['email', 'phone', 'work_email']",t,f,"Albany, New York, United States",NINTH WARD,,42.65312,-73.78161,Private room in rental unit,Private room,2,,1 shared bath,,1,[],$70.00,1,1125,1,2,1125,1125,1.3,1125.0,,t,29,59,85,264,2024-01-06,71,23,0,2018-10-17,2023-10-22,4.96,4.97,4.93,4.97,4.94,4.94,4.93,,f,3,0,3,0,1.12
32279028,https://www.airbnb.com/rooms/32279028,20240106043908,2024-01-06,city scrape,Home in Albany · ★4.96 · 1 bedroom · 1 bed · 1.5 shared baths,,"Quiet residential street close to hospitals, stores, restaurants, movie theatre. Walkable neighborhood.",https://a0.muscache.com/pictures/38fa5d31-5c75-4108-b261-c532447d5c35.jpg,172223381,https://www.airbnb.com/users/show/172223381,Diana,2018-02-07,"Albany, NY","Retired art teacher.  Love to read, play pickleball, swim, visit art galleries, museums, movies, theatres. Also love to listen to jazz, especially live jazz.",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/5770815f-6400-4bd7-a867-449db256b3d7.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/5770815f-6400-4bd7-a867-449db256b3d7.jpg?aki_policy=profile_x_medium,,2,5,"['email', 'phone']",t,t,"Albany, New York, United States",EIGHTH WARD,,42.64936,-73.80278,Private room in home,Private room,1,,1.5 shared baths,,1,[],$55.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,0,7,7,7,2024-01-06,194,41,0,2019-02-22,2023-12-03,4.96,4.97,4.97,4.98,4.98,4.96,4.96,,t,2,0,2,0,3.27
764508866835218670,https://www.airbnb.com/rooms/764508866835218670,20240106043908,2024-01-06,city scrape,Home in Albany · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,,"Our neighborhood is wonderful, a great mix of tenants and homeowner occupied homes. Access to stores/shops only a few blocks away is bonus. Area is pretty quiet and safe, no incidents in the few years I've lived here.",https://a0.muscache.com/pictures/fb37bf98-ca54-4d03-a53e-08c3cbffc848.jpg,6203319,https://www.airbnb.com/users/show/6203319,Melissa,2013-05-02,"Albany, NY","",within a few hours,100%,90%,f,https://a0.muscache.com/im/pictures/user/User-6203319/original/55f2d07a-5fb2-4954-aa24-4a675c87967b.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-6203319/original/55f2d07a-5fb2-4954-aa24-4a675c87967b.jpeg?aki_policy=profile_x_medium,Pine Hills,3,3,"['email', 'phone']",t,t,"Albany, New York, United States",TENTH WARD,,42.66117,-73.79091,Private room in home,Private room,1,,1 shared bath,,1,[],$75.00,1,10,1,1,10,10,1.0,10.0,,t,25,49,78,78,2024-01-06,8,7,0,2022-12-01,2023-11-05,5.0,4.88,4.88,5.0,5.0,4.88,5.0,,f,3,0,3,0,0.60
714335368144257108,https://www.airbnb.com/rooms/714335368144257108,20240106043908,2024-01-06,city scrape,Rental unit in Albany · 1 bedroom · 1 bed · 1 shared bath,,,https://a0.muscache.com/pictures/miso/Hosting-714335368144257108/original/963a62bb-c589-40fe-b340-b1d1f8b0583f.jpeg,9318285,https://www.airbnb.com/users/show/9318285,Mesut,2013-10-08,"Albany, NY","",within an hour,100%,100%,f,https://a0.muscache.com/im/users/9318285/profile_pic/1382382094/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/9318285/profile_pic/1382382094/original.jpg?aki_policy=profile_x_medium,Pine Hills,1,4,"['email', 'phone']",t,t,,TENTH WARD,,42.65893,-73.78437,Private room in rental unit,Private room,1,,1 shared bath,,1,[],$50.00,2,365,2,2,365,365,2.0,365.0,,t,18,48,78,352,2024-01-06,1,0,0,2022-09-22,2022-09-22,4.0,5.0,4.0,5.0,5.0,5.0,5.0,,t,1,0,1,0,0.06
705312408533801686,https://www.airbnb.com/rooms/705312408533801686,20240106043908,2024-01-06,city scrape,Home in Albany · 1 bedroom · 1 bed · 1.5 shared baths,,"City living… walkable sidewalks.<br />3 blocks from bus shelter, and Washington Park, 6 blocks from St. Rose, 2-6 blocks from U Albany downtown campus/dorms. 4 blocks to laundromat, 17 min walk Albany Medical Center.",https://a0.muscache.com/pictures/f21dcba5-3ec6-4283-a57a-04552693c997.jpg,442491470,https://www.airbnb.com/users/show/442491470,Brigid,2022-01-28,"Albany, NY","",within a few hours,100%,94%,f,https://a0.muscache.com/im/pictures/user/User-442491470/original/1fb0b9c5-5f31-4b70-b106-6a0f6d53241a.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-442491470/original/1fb0b9c5-5f31-4b70-b106-6a0f6d53241a.jpeg?aki_policy=profile_x_medium,Pine Hills,9,16,"['email', 'phone']",t,t,"Albany, New York, United States",TENTH WARD,,42.66046,-73.77375,Private room in home,Private room,1,,1.5 shared baths,,1,[],$40.00,5,365,5,5,365,365,5.0,365.0,,t,5,35,65,339,2024-01-06,1,1,0,2023-11-10,2023-11-10,4.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,4,0,4,0,0.52
